accession_id	PC1	PC2	PC3	PC4	PC5
6076	-1.19121400936	-1.08862580594	-0.208043378815	2.61914548175	1.42191003085
6077	-1.08934875119	-0.722287411334	-3.40182801526	4.05149508823	8.58921197895
6085	-1.52488477041	-0.337710042745	-0.133753049361	3.32874715493	0.48267841345
6086	-0.294611703602	1.19264778912	-3.7285138444	1.38843412763	0.790219119745
6087	-0.751389730443	0.310578065718	-0.280842950064	1.47532851482	1.00956119904
6088	-0.91055135444	-0.100019528944	0.266569000755	1.64859397823	0.0496849426061
6090	-1.28899136226	-0.127779907901	0.402040018897	3.72896401335	1.05980511273
6091	-1.34252185656	-0.73197581513	-3.60170920548	4.92448787049	9.43299222368
6092	-0.992672768122	0.306555842298	-0.052980599731	3.3955213671	1.1977561444
6094	-0.656379461675	-0.368658538451	-0.256588246676	2.47138762208	0.777331350599
6095	-1.11205771737	-0.635173206736	0.00219351075979	3.53946428585	1.54331976212
6096	-1.16037938067	-0.593844846025	0.516183032102	2.88936947753	0.840785175891
6097	-1.0966216188	-0.298562681132	0.908465939045	2.72307540503	0.700687495472
6098	-0.820334902641	-1.14491753344	-0.100543539209	1.53986703066	0.781650961026
6099	-0.459588735724	0.123097879148	-1.04335261178	1.69484664309	1.83592848195
6100	-1.33683952473	-0.889081475314	-0.133561569623	3.56831593504	1.15361395891
6101	-0.982036333318	-0.434616553183	-0.760464122639	2.1606296808	1.39604858827
6102	-2.05004807731	-1.2917943541	0.545728660535	3.40502931277	0.35699298326
6104	-0.880030164154	-0.580916580734	-3.68555466519	4.50021300099	7.3604220042
6105	-1.29614758645	-0.43782455306	-0.0622243867905	3.00965550619	0.886953658463
6106	-1.27856568878	-0.37658387129	0.72271494908	2.19090288029	1.37002140437
6107	-0.781113313836	-0.0682071478405	0.0564752907762	3.25255250514	1.74151886275
6108	-0.195910148687	-2.50256841042	-1.07943448101	0.0191215479223	2.1567091028
6109	-1.0065311265	-0.294226507002	-0.123577105417	2.67912788329	1.6842608295
6111	-1.19768988385	-0.952898018728	0.395381185616	2.96017323111	1.2379545412
6112	-0.0976317101214	0.1059035941	0.423027464776	2.8032007472	1.60007099935
6113	-1.58068145022	-1.61651428797	0.24226386172	3.96060531745	1.58325370346
