run	biosample	sample_name	genotype_id	environment	replicate_flag	library_strategy	library_layout	platform	spots	bases	download_path
SRR11933233	SAMN15145028	CIMBL9_WS2	CIMBL9	WS2		RNA-Seq	PAIRED	ILLUMINA	48882273	2486166058	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933233/SRR11933233.lite.1
SRR11933232	SAMN15145029	CIMBL9_WW	CIMBL9	WW		RNA-Seq	PAIRED	ILLUMINA	40921099	2078307502	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933232/SRR11933232.lite.1
SRR11933200	SAMN15145057	CML115_WS1	CML115	WS1		RNA-Seq	PAIRED	ILLUMINA	33773266	1719633291	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933200/SRR11933200.lite.1
SRR11933199	SAMN15145058	CML115_WS2	CML115	WS2		RNA-Seq	PAIRED	ILLUMINA	41942181	2136363223	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933199/SRR11933199.lite.1
SRR11933198	SAMN15145059	CML115_WW	CML115	WW		RNA-Seq	PAIRED	ILLUMINA	56341661	2858252398	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933198/SRR11933198.lite.1
SRR11933197	SAMN15145060	CML116_WS1	CML116	WS1		RNA-Seq	PAIRED	ILLUMINA	64660899	3134285649	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933197/SRR11933197.lite.1
SRR11933195	SAMN15145061	CML116_WW	CML116	WW		RNA-Seq	PAIRED	ILLUMINA	76457852	3701195409	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933195/SRR11933195.lite.1
SRR11933194	SAMN15145062	CML118_WS1	CML118	WS1		RNA-Seq	PAIRED	ILLUMINA	49907546	2501999399	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933194/SRR11933194.lite.1
SRR11933193	SAMN15145063	CML118_WS2	CML118	WS2		RNA-Seq	PAIRED	ILLUMINA	51789950	2560705737	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933193/SRR11933193.lite.1
SRR11933192	SAMN15145064	CML118_WW	CML118	WW		RNA-Seq	PAIRED	ILLUMINA	64371068	3227020153	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933192/SRR11933192.lite.1
SRR11933191	SAMN15145065	CML121_WS1	CML121	WS1		RNA-Seq	PAIRED	ILLUMINA	45218292	2302026270	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933191/SRR11933191.lite.1
SRR11933190	SAMN15145066	CML121_WS2	CML121	WS2		RNA-Seq	PAIRED	ILLUMINA	65916181	2926771516	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933190/SRR11933190.lite.1
SRR11933189	SAMN15145067	CML121_WW	CML121	WW		RNA-Seq	PAIRED	ILLUMINA	73596978	3735338676	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933189/SRR11933189.lite.1
SRR11933188	SAMN15145068	CML130_WS2	CML130	WS2		RNA-Seq	PAIRED	ILLUMINA	58248423	2943334406	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933188/SRR11933188.lite.1
SRR11933187	SAMN15145069	CML134_WS1	CML134	WS1		RNA-Seq	PAIRED	ILLUMINA	50245920	2558551979	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933187/SRR11933187.lite.1
SRR11933186	SAMN15145070	CML134_WS2	CML134	WS2		RNA-Seq	PAIRED	ILLUMINA	23467288	1055353890	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933186/SRR11933186.lite.1
SRR11933184	SAMN15145071	CML134_WW	CML134	WW		RNA-Seq	PAIRED	ILLUMINA	42424085	2157750999	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933184/SRR11933184.lite.1
SRR11933183	SAMN15145072	CML162_WS1	CML162	WS1		RNA-Seq	PAIRED	ILLUMINA	58908292	2975648471	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933183/SRR11933183.lite.1
SRR11933182	SAMN15145073	CML162_WS2	CML162	WS2		RNA-Seq	PAIRED	ILLUMINA	58529698	2960210659	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933182/SRR11933182.lite.1
SRR11933181	SAMN15145074	CML162_WW	CML162	WW		RNA-Seq	PAIRED	ILLUMINA	31845434	1617816194	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933181/SRR11933181.lite.1
SRR11933180	SAMN15145075	CML163_WS1	CML163	WS1		RNA-Seq	PAIRED	ILLUMINA	27654436	1358145330	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933180/SRR11933180.lite.1
SRR11933179	SAMN15145076	CML163_WS1_REP	CML163	WS1	REP	RNA-Seq	PAIRED	ILLUMINA	38137368	1936308316	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933179/SRR11933179.lite.1
SRR11933178	SAMN15145077	CML163_WS2	CML163	WS2		RNA-Seq	PAIRED	ILLUMINA	43846599	2231889364	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933178/SRR11933178.lite.1
SRR11933177	SAMN15145078	CML163_WS2_REP	CML163	WS2	REP	RNA-Seq	PAIRED	ILLUMINA	56726759	2882279470	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933177/SRR11933177.lite.1
SRR11933176	SAMN15145079	CML163_WW	CML163	WW		RNA-Seq	PAIRED	ILLUMINA	72162003	3600194958	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933176/SRR11933176.lite.1
SRR11933175	SAMN15145080	CML163_WW_REP	CML163	WW	REP	RNA-Seq	PAIRED	ILLUMINA	50428763	2562286869	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933175/SRR11933175.lite.1
SRR11933173	SAMN15145081	CML165_WS1	CML165	WS1		RNA-Seq	PAIRED	ILLUMINA	100102928	4836910720	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933173/SRR11933173.lite.1
SRR11933172	SAMN15145082	CML165_WS2	CML165	WS2		RNA-Seq	PAIRED	ILLUMINA	41472989	1899238542	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933172/SRR11933172.lite.1
SRR11933171	SAMN15145083	CML165_WW	CML165	WW		RNA-Seq	PAIRED	ILLUMINA	104375148	5091648198	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933171/SRR11933171.lite.1
SRR11933170	SAMN15145084	CML170_WS1	CML170	WS1		RNA-Seq	PAIRED	ILLUMINA	25666824	1308288307	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933170/SRR11933170.lite.1
SRR11933169	SAMN15145085	CML170_WS2	CML170	WS2		RNA-Seq	PAIRED	ILLUMINA	73559934	3642957540	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933169/SRR11933169.lite.1
SRR11933168	SAMN15145086	CML170_WW	CML170	WW		RNA-Seq	PAIRED	ILLUMINA	74098021	3365263390	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933168/SRR11933168.lite.1
SRR11933167	SAMN15145087	CML171_WS1	CML171	WS1		RNA-Seq	PAIRED	ILLUMINA	28745374	1463127001	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933167/SRR11933167.lite.1
SRR11933166	SAMN15145088	CML171_WS2	CML171	WS2		RNA-Seq	PAIRED	ILLUMINA	51403322	2602859261	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933166/SRR11933166.lite.1
SRR11933165	SAMN15145089	CML171_WW	CML171	WW		RNA-Seq	PAIRED	ILLUMINA	31158137	1585104941	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933165/SRR11933165.lite.1
SRR11933164	SAMN15145090	CML172_WS1	CML172	WS1		RNA-Seq	PAIRED	ILLUMINA	35367308	1800500411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933164/SRR11933164.lite.1
SRR11933162	SAMN15145091	CML172_WS2	CML172	WS2		RNA-Seq	PAIRED	ILLUMINA	42760379	2174707339	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933162/SRR11933162.lite.1
SRR11933161	SAMN15145092	CML172_WW	CML172	WW		RNA-Seq	PAIRED	ILLUMINA	26709044	1359670729	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933161/SRR11933161.lite.1
SRR11933160	SAMN15145093	CML189_WS1	CML189	WS1		RNA-Seq	PAIRED	ILLUMINA	45739615	2328791224	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933160/SRR11933160.lite.1
SRR11933159	SAMN15145094	CML189_WS2	CML189	WS2		RNA-Seq	PAIRED	ILLUMINA	42838403	2181287711	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933159/SRR11933159.lite.1
SRR11933158	SAMN15145095	CML189_WW	CML189	WW		RNA-Seq	PAIRED	ILLUMINA	35338416	1763874346	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933158/SRR11933158.lite.1
SRR11933157	SAMN15145096	CML192_WS1	CML192	WS1		RNA-Seq	PAIRED	ILLUMINA	43962486	2237878657	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933157/SRR11933157.lite.1
SRR11933156	SAMN15145097	CML192_WS2	CML192	WS2		RNA-Seq	PAIRED	ILLUMINA	47878873	2438201385	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933156/SRR11933156.lite.1
SRR11933155	SAMN15145098	CML192_WW	CML192	WW		RNA-Seq	PAIRED	ILLUMINA	49809163	2531379604	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933155/SRR11933155.lite.1
SRR11933154	SAMN15145099	CML20_WS1	CML20	WS1		RNA-Seq	PAIRED	ILLUMINA	27233118	1386521381	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933154/SRR11933154.lite.1
SRR11933153	SAMN15145100	CML20_WW	CML20	WW		RNA-Seq	PAIRED	ILLUMINA	31096490	1581875578	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933153/SRR11933153.lite.1
SRR11933151	SAMN15145101	CML298_WS1	CML298	WS1		RNA-Seq	PAIRED	ILLUMINA	52151032	2529706021	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933151/SRR11933151.lite.1
SRR11933150	SAMN15145102	CML298_WS2	CML298	WS2		RNA-Seq	PAIRED	ILLUMINA	49015721	2432033590	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933150/SRR11933150.lite.1
SRR11933149	SAMN15145103	CML298_WW	CML298	WW		RNA-Seq	PAIRED	ILLUMINA	36956998	1687001413	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933149/SRR11933149.lite.1
SRR11933148	SAMN15145104	CML304_WS1	CML304	WS1		RNA-Seq	PAIRED	ILLUMINA	55298892	2691247023	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933148/SRR11933148.lite.1
SRR11933147	SAMN15145105	CML304_WS2	CML304	WS2		RNA-Seq	PAIRED	ILLUMINA	34291835	1584784670	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933147/SRR11933147.lite.1
SRR11933146	SAMN15145106	CML304_WW	CML304	WW		RNA-Seq	PAIRED	ILLUMINA	119923881	5834206643	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933146/SRR11933146.lite.1
SRR11933145	SAMN15145107	CML31_WS1	CML31	WS1		RNA-Seq	PAIRED	ILLUMINA	40129694	2044050140	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933145/SRR11933145.lite.1
SRR11933144	SAMN15145108	CML31_WS2	CML31	WS2		RNA-Seq	PAIRED	ILLUMINA	38433849	1913054436	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933144/SRR11933144.lite.1
SRR11933143	SAMN15145109	CML31_WW	CML31	WW		RNA-Seq	PAIRED	ILLUMINA	13150318	621883751	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933143/SRR11933143.lite.1
SRR11933138	SAMN15145113	CML325_WS2	CML325	WS2		RNA-Seq	PAIRED	ILLUMINA	31252103	1448605032	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933138/SRR11933138.lite.1
SRR11933137	SAMN15145114	CML325_WW	CML325	WW		RNA-Seq	PAIRED	ILLUMINA	65628649	3180443264	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933137/SRR11933137.lite.1
SRR11933142	SAMN15145110	CML32_WS1	CML32	WS1		RNA-Seq	PAIRED	ILLUMINA	38559104	1959912848	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933142/SRR11933142.lite.1
SRR11933140	SAMN15145111	CML32_WS2	CML32	WS2		RNA-Seq	PAIRED	ILLUMINA	54897633	2795941983	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933140/SRR11933140.lite.1
SRR11933139	SAMN15145112	CML32_WW	CML32	WW		RNA-Seq	PAIRED	ILLUMINA	27534334	1401528632	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933139/SRR11933139.lite.1
SRR11933136	SAMN15145115	CML360_WS1	CML360	WS1		RNA-Seq	PAIRED	ILLUMINA	27889694	1368139832	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933136/SRR11933136.lite.1
SRR11933135	SAMN15145116	CML360_WS1_REP	CML360	WS1	REP	RNA-Seq	PAIRED	ILLUMINA	33752223	1714884165	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933135/SRR11933135.lite.1
SRR11933134	SAMN15145117	CML360_WS2	CML360	WS2		RNA-Seq	PAIRED	ILLUMINA	56875891	2893598397	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933134/SRR11933134.lite.1
SRR11933133	SAMN15145118	CML360_WS2_REP	CML360	WS2	REP	RNA-Seq	PAIRED	ILLUMINA	56849932	2891278872	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933133/SRR11933133.lite.1
SRR11933132	SAMN15145119	CML360_WW	CML360	WW		RNA-Seq	PAIRED	ILLUMINA	57501170	2859919411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933132/SRR11933132.lite.1
SRR11933131	SAMN15145120	CML360_WW_REP	CML360	WW	REP	RNA-Seq	PAIRED	ILLUMINA	45297186	2300810289	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933131/SRR11933131.lite.1
SRR11933129	SAMN15145121	CML361_WS1	CML361	WS1		RNA-Seq	PAIRED	ILLUMINA	41427331	2109501716	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933129/SRR11933129.lite.1
SRR11933128	SAMN15145122	CML361_WS2	CML361	WS2		RNA-Seq	PAIRED	ILLUMINA	34822702	1773092171	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933128/SRR11933128.lite.1
SRR11933127	SAMN15145123	CML361_WW	CML361	WW		RNA-Seq	PAIRED	ILLUMINA	41101374	2049109822	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933127/SRR11933127.lite.1
SRR11933126	SAMN15145124	CML411_WS1	CML411	WS1		RNA-Seq	PAIRED	ILLUMINA	55042880	2802266370	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933126/SRR11933126.lite.1
SRR11933125	SAMN15145125	CML411_WS2	CML411	WS2		RNA-Seq	PAIRED	ILLUMINA	41236233	2100335333	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933125/SRR11933125.lite.1
SRR11933124	SAMN15145126	CML411_WW	CML411	WW		RNA-Seq	PAIRED	ILLUMINA	44925846	2286820709	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933124/SRR11933124.lite.1
SRR11933123	SAMN15145127	CML423_WS1	CML423	WS1		RNA-Seq	PAIRED	ILLUMINA	46092921	2347054088	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933123/SRR11933123.lite.1
SRR11933122	SAMN15145128	CML423_WS2	CML423	WS2		RNA-Seq	PAIRED	ILLUMINA	20155461	906846888	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933122/SRR11933122.lite.1
SRR11933121	SAMN15145129	CML423_WW	CML423	WW		RNA-Seq	PAIRED	ILLUMINA	34344175	1748089238	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933121/SRR11933121.lite.1
SRR11933120	SAMN15145130	CML431_WS1	CML431	WS1		RNA-Seq	PAIRED	ILLUMINA	57295141	2893705280	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933120/SRR11933120.lite.1
SRR11933118	SAMN15145131	CML431_WS2	CML431	WS2		RNA-Seq	PAIRED	ILLUMINA	56212117	2838400531	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933118/SRR11933118.lite.1
SRR11933117	SAMN15145132	CML432_WS1	CML432	WS1		RNA-Seq	PAIRED	ILLUMINA	115718728	5891961647	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933117/SRR11933117.lite.1
SRR11933116	SAMN15145133	CML433_WS1	CML433	WS1		RNA-Seq	PAIRED	ILLUMINA	26673629	1358295081	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933116/SRR11933116.lite.1
SRR11933115	SAMN15145134	CML433_WS2	CML433	WS2		RNA-Seq	PAIRED	ILLUMINA	48360418	2460790725	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933115/SRR11933115.lite.1
SRR11933114	SAMN15145135	CML433_WW	CML433	WW		RNA-Seq	PAIRED	ILLUMINA	51593637	2624579578	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933114/SRR11933114.lite.1
SRR11933113	SAMN15145136	CML454_WS1	CML454	WS1		RNA-Seq	PAIRED	ILLUMINA	29878702	1516528888	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933113/SRR11933113.lite.1
SRR11933112	SAMN15145137	CML454_WS2	CML454	WS2		RNA-Seq	PAIRED	ILLUMINA	48233645	2398630236	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933112/SRR11933112.lite.1
SRR11933111	SAMN15145138	CML454_WW	CML454	WW		RNA-Seq	PAIRED	ILLUMINA	17963055	847045160	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933111/SRR11933111.lite.1
SRR11933110	SAMN15145139	CML470_WS1	CML470	WS1		RNA-Seq	PAIRED	ILLUMINA	46725391	2381244100	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933110/SRR11933110.lite.1
SRR11933109	SAMN15145140	CML470_WW	CML470	WW		RNA-Seq	PAIRED	ILLUMINA	30177924	1377413772	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933109/SRR11933109.lite.1
SRR11933106	SAMN15145141	CML479_WS1	CML479	WS1		RNA-Seq	PAIRED	ILLUMINA	27548947	1401806411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933106/SRR11933106.lite.1
SRR11933105	SAMN15145142	CML479_WS2	CML479	WS2		RNA-Seq	PAIRED	ILLUMINA	40893636	2082568246	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933105/SRR11933105.lite.1
SRR11933104	SAMN15145143	CML479_WW	CML479	WW		RNA-Seq	PAIRED	ILLUMINA	35518159	1807654738	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933104/SRR11933104.lite.1
SRR11933103	SAMN15145144	CML479_WW_REP	CML479	WW	REP	RNA-Seq	PAIRED	ILLUMINA	37515460	1909582411	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933103/SRR11933103.lite.1
SRR11933102	SAMN15145145	CML480_WS1	CML480	WS1		RNA-Seq	PAIRED	ILLUMINA	40427747	2056343000	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933102/SRR11933102.lite.1
SRR11933101	SAMN15145146	CML480_WS2	CML480	WS2		RNA-Seq	PAIRED	ILLUMINA	42499547	2164912143	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933101/SRR11933101.lite.1
SRR11933100	SAMN15145147	CML480_WW	CML480	WW		RNA-Seq	PAIRED	ILLUMINA	36180360	1841657725	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933100/SRR11933100.lite.1
SRR11933099	SAMN15145148	CML493_WS1	CML493	WS1		RNA-Seq	PAIRED	ILLUMINA	43791892	2229769680	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933099/SRR11933099.lite.1
SRR11933098	SAMN15145149	CML493_WS2	CML493	WS2		RNA-Seq	PAIRED	ILLUMINA	53743506	2362931551	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933098/SRR11933098.lite.1
SRR11933097	SAMN15145150	CML493_WW	CML493	WW		RNA-Seq	PAIRED	ILLUMINA	39965724	2032988990	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933097/SRR11933097.lite.1
SRR11933095	SAMN15145151	CML496_WS1	CML496	WS1		RNA-Seq	PAIRED	ILLUMINA	55150422	2669122868	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933095/SRR11933095.lite.1
SRR11933094	SAMN15145152	CML496_WS2	CML496	WS2		RNA-Seq	PAIRED	ILLUMINA	34287449	1593080571	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933094/SRR11933094.lite.1
SRR11933093	SAMN15145153	CML50_WS1	CML50	WS1		RNA-Seq	PAIRED	ILLUMINA	46984303	2392060683	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933093/SRR11933093.lite.1
SRR11933092	SAMN15145154	CML50_WS2	CML50	WS2		RNA-Seq	PAIRED	ILLUMINA	44372996	2260066026	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR011/11933/SRR11933092/SRR11933092.lite.1
SRR11933091	SAMN15145155	CML50_WW	CML50	WW		RNA-Seq	PAIRED	ILLUMINA	28238839	1438553849	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933091/SRR11933091.lite.1
SRR11933090	SAMN15145156	CML69_WS2	CML69	WS2		RNA-Seq	PAIRED	ILLUMINA	41727644	1942785746	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933090/SRR11933090.lite.1
SRR11933089	SAMN15145157	CML69_WW	CML69	WW		RNA-Seq	PAIRED	ILLUMINA	164674640	7926086584	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933089/SRR11933089.lite.1
SRR11933088	SAMN15145158	D863F_WS1	D863F	WS1		RNA-Seq	PAIRED	ILLUMINA	82329937	3740804335	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933088/SRR11933088.lite.1
SRR11933087	SAMN15145159	D863F_WS2	D863F	WS2		RNA-Seq	PAIRED	ILLUMINA	34449263	1694725057	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR011/11933/SRR11933087/SRR11933087.lite.1
